direccion_via_nombre,direccion_numero,contacto_web,direccion_coor_y,direccion_coor_x,direccion_via_tipo,centro_nombre,contacto_email1,telefonos,latitud_CM_x,longitud_CM_x,Renta,id_centro_titularidad,id_centro_titular,id_municipio,id_centro_codigo,id_dat_codigo,id_direccion_codigo_postal,id_comunidad
Ángel Alberquilla Pulín,7,http://www.teteescuelainfantil.es,4492158.0,421557.0,CALLE,TETE,escuelainfantiltete@telefonica.net,918591605-629410181,40.4165,-3.70256,67.763,3,700,91,8,4,,Comunidad de Madrid
los Vascos,2,www.lospiratasdelpatio.com,4491921.0,421800.0,CALLE,LOS PIRATAS DE PATIO,torrelodones@lospiratasdelpatio.com,918569083-618480598,40.4165,-3.70256,67.763,3,875,91,8,4,,Comunidad de Madrid
Torreperegrinos,4,No hay página web,4493355.0,419208.0,CALLE,MOMA NATURE MONTESSORI,hola@momanaturemontessori.com,653904325,40.4165,-3.70256,67.763,3,1023,91,8,4,,Comunidad de Madrid
Federico del Cerro,29,www.globodesarrolloinfantil.com,4492518.0,420881.0,CALLE,EL GLOBO,globodesarrolloinfantil@yahoo.es,625794149-648542505,40.4165,-3.70256,67.763,3,1118,91,8,4,,Comunidad de Madrid
Tampico,9,http://www.dragonamericanschool.com,4491179.0,420124.0,CALLE,DRAGON AMERICAN SCHOOL (EEUU),academicad@dragonamericanschool.com,918591362,40.4165,-3.70256,67.763,3,1366,91,94,4,,Comunidad de Madrid
Carlos López Quesada,2,www.greenstoneinternationalschool.com,4492653.0,419108.0,CALLE,GREEN STONE BRITISH INTERNATIONAL SCHOOL (BRITANICO),secretary@greenstoneinternationalschool.com,669080894-911034000,40.4165,-3.70256,67.763,3,1420,91,94,4,,Comunidad de Madrid
Paraísos,s/n,http://www.educa.madrid.org/cp.rosario.torres,4472066.0,469484.0,CALLE,NUESTRA SEÑORA DEL ROSARIO,cp.rosario.torres@educa.madrid.org,918858494,40.4165,-3.70256,33.067,1,1,92,14,3,,Comunidad de Madrid
de la Amapola,6,http://www.educa.madrid.org/cepa.torresdelaalameda,4472331.0,469387.0,CALLE,TORRES DE LA ALAMEDA,cepa.torresdelaalameda@educa.madrid.org,918858178,40.4165,-3.70256,33.067,1,1,92,31,3,,Comunidad de Madrid
Palmeras,10,http://www.educa.madrid.org/ies.sendagaliana.torres,4471920.0,469487.0,CALLE,SENDA GALIANA,ies.sendagaliana.torres@educa.madrid.org,918858820,40.4165,-3.70256,33.067,1,1,92,42,3,,Comunidad de Madrid
de los Morales,6,http://www.educa.madrid.org/zcn.torres,4472684.0,469419.0,PLAZA,"ESTE-9, TORRES DE LA ALAMEDA",zcn.torres@educa.madrid.org,918858489-636114524,40.4165,-3.70256,33.067,1,1,92,5,3,,Comunidad de Madrid
Mayor,36,http://www.educa.madrid.org/cn.elbosqueencantado.torres,4472649.0,469440.0,CALLE,EL BOSQUE ENCANTADO,cn.elbosqueencantado.torres@educa.madrid.org,918858489-636114524,40.4165,-3.70256,33.067,1,2,92,6,3,,Comunidad de Madrid
de las Escuelas,8,http://www.educa.madrid.org/em.torres,4472733.0,469443.0,CALLE,TORRES DE LA ALAMEDA (ESC. MUN. MUSICA),em.torres@educa.madrid.org,918868250,40.4165,-3.70256,33.067,1,2,92,185,3,,Comunidad de Madrid
Mayor,71,http://www.educa.madrid.org/eei.elsastrecillovaliente.torres,4472326.0,469617.0,CALLE,EL SASTRECILLO VALIENTE,eei.elsastrecillovaliente.torres@educa.madrid.org,918868961,40.4165,-3.70256,33.067,1,2,92,3,3,,Comunidad de Madrid
Silo,s/n,http://www.educa.madrid.org/cp.angelcastro.valdeavero,4497948.0,471674.0,CALLE,ANGEL CASTRO,cp.angelcastro.valdeavero@educa.madrid.org,918864343,40.4165,-3.70256,32.055,1,1,93,14,3,,Comunidad de Madrid
de Segovia,1,http://www.educa.madrid.org/cp.juanfalco.valdemorillo,4484005.0,409703.0,AVDA,JUAN FALCO,cp.juanfalco.valdemorillo@educa.madrid.org,918990078-649135479,40.4165,-3.70256,40.886,1,1,94,14,4,,Comunidad de Madrid
Paz,99,http://www.educa.madrid.org/ies.valmayor.valdemorillo,4484005.0,409703.0,CALLE,VALMAYOR,ies.valmayor.valdemorillo@educa.madrid.org,918977462,40.4165,-3.70256,40.886,1,1,94,42,4,,Comunidad de Madrid
Eras de San Juan,12,http://www.educa.madrid.org/zcn.valdemorillo,4483822.0,410276.0,CALLE,"OESTE-1, VALDEMORILLO",zcn.valdemorillo@educa.madrid.org,918990257,40.4165,-3.70256,40.886,1,1,94,5,4,,Comunidad de Madrid
Eras de San Juan,12,http://www.educa.madrid.org/cn.valdemorillo,4483822.0,410276.0,CMNO,VALDEMORILLO,cn.valdemorillo@educa.madrid.org,918990257,40.4165,-3.70256,40.886,1,2,94,6,4,,Comunidad de Madrid
Paz,,http://www.educa.madrid.org/emd.valdemorillo,4483906.0,409653.0,CALLE,VALDEMORILLO,emd.valdemorillo@educa.madrid.org,918978578,40.4165,-3.70256,40.886,1,2,94,187,4,,Comunidad de Madrid
Miró,1,http://www.educa.madrid.org/eei.lasmeninas.valdemorillo,4483924.0,410049.0,CALLE,LAS MENINAS,eei.lasmeninas.valdemorillo@educa.madrid.org,918977739-670306088,40.4165,-3.70256,40.886,1,2,94,3,4,,Comunidad de Madrid
Robledo de Chavela,s/n,No hay página web,4483426.0,409321.0,CTRA,COLEGIO JARA,secretaria@colegiojara.com,918991678-658366250,40.4165,-3.70256,40.886,3,1280,94,72,4,,Comunidad de Madrid
del Prado,28,http://www.educa.madrid.org/cp.cristodelasalud.valdemoro,4449282.0,443258.0,PASEO,CRISTO DE LA SALUD,cp.cristodelasalud.valdemoro@educa.madrid.org,918954140-651551392,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
Pizarro,3,http://www.educa.madrid.org/cp.vicentealeixandre.valdemoro,4449545.0,441861.0,CALLE,VICENTE ALEIXANDRE,cp.vicentealeixandre.valdemoro@educa.madrid.org,918095481,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
Fuentecilla,18,http://www.educa.madrid.org/cp.rosario.valdemoro,4448717.0,441818.0,CALLE,NUESTRA SEÑORA DEL ROSARIO,cp.rosario.valdemoro@educa.madrid.org,918953309-628689953,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
Libertad,85,http://www.educa.madrid.org/cp.lopezdelerena.valdemoro,4449085.0,441315.0,CALLE,PEDRO LOPEZ DE LERENA,cp.lopezdelerena.valdemoro@educa.madrid.org,918953941,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
Herencia,s/n,http://www.educa.madrid.org/ies.villadevaldemoro.valdemoro,4448986.0,441876.0,CALLE,VILLA DE VALDEMORO,ies.villadevaldemoro.valdemoro@educa.madrid.org,918018490,40.4165,-3.70256,38.246,1,1,95,42,2,,Comunidad de Madrid
Duque de Lerma,2,http://www.educa.madrid.org/cp.fraypedro.valdemoro,4448934.0,442444.0,CALLE,FRAY PEDRO DE AGUADO,cp.fraypedro.valdemoro@educa.madrid.org,918955956-629029975,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
de Cuba,3,http://www.educa.madrid.org/eoi.valdemoro.valdemoro,4448928.0,441256.0,CALLE,E.O.I. DE VALDEMORO,eoi.valdemoro.valdemoro@educa.madrid.org,918955640,40.4165,-3.70256,38.246,1,1,95,80,2,,Comunidad de Madrid
"de Cuba c/v Av. Hispanoamérica, s/n",,http://www.educa.madrid.org/cepa.valdemoro,4448775.0,441293.0,CALLE,HERMANOS CORREA,cepa.valdemoro@educa.madrid.org,918084201,40.4165,-3.70256,38.246,1,1,95,31,2,,Comunidad de Madrid
Dalí,50,http://www.educa.madrid.org/ies.avalon.valdemoro,4449705.0,441548.0,CALLE,AVALON,ies.avalon.valdemoro@educa.madrid.org,910880389,40.4165,-3.70256,38.246,1,1,95,42,2,,Comunidad de Madrid
Artemisa,5,http://www.educa.madrid.org/cp.alarcon.valdemoro,4448536.0,442128.0,CALLE,PEDRO ANTONIO DE ALARCÓN,cp.alarcon.valdemoro@educa.madrid.org,918094732-660630671,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
Pinto- San Martín de la Vega,k 5,http://www.educa.madrid.org/cepa.alonsoquijano.valdemoro,4452376.0,443958.0,CTRA,ALONSO QUIJANO,cepa.alonsoquijano.valdemoro@educa.madrid.org,916924722,40.4165,-3.70256,38.246,1,1,95,35,2,,Comunidad de Madrid
Rosalía de Castro,4,http://www.educa.madrid.org/cp.leonordelalamo.valdemoro,4449604.0,441232.0,CALLE,DÑA. LEONOR DEL ALAMO,cp.leonordelalamo.valdemoro@educa.madrid.org,918762311,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
del Mar Egeo,s/n,http://www.educa.madrid.org/ies.maestromatiasbravo.valdemoro,4447804.0,441323.0,AVDA,MAESTRO MATIAS BRAVO,ies.maestromatiasbravo.valdemoro@educa.madrid.org,918018044-918087060,40.4165,-3.70256,38.246,1,1,95,42,2,,Comunidad de Madrid
de San Sebastián,s/n,http://www.educa.madrid.org/cp.fuentedelavilla.valdemoro,4448727.0,442880.0,RONDA,FUENTE DE LA VILLA,cp.fuentedelavilla.valdemoro@educa.madrid.org,918091946,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
Libertad,108,http://www.educa.madrid.org/eei.jacaranda.valdemoro,4449131.0,441249.0,CALLE,JACARANDA,eei.jacaranda.valdemoro@educa.madrid.org,918014607-690844270,40.4165,-3.70256,38.246,1,1,95,3,2,,Comunidad de Madrid
del Mar Egeo,s/n,http://www.educa.madrid.org/cp.maestroromanbaillo.valdemoro,4447909.0,441172.0,AVDA,MAESTRO ROMAN BAILLO,cp.maestroromanbaillo.valdemoro@educa.madrid.org,918950838-638862657,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
de Lituania,s/n,http://www.educa.madrid.org/eei.elroble.valdemoro,4448438.0,442740.0,GTA,EL ROBLE,eei.elroble.valdemoro@educa.madrid.org,918083102,40.4165,-3.70256,38.246,1,1,95,3,2,,Comunidad de Madrid
de María Curie,46,http://www.educa.madrid.org/cp.diegomunoz-torrero.valdemoro,4450135.0,441490.0,CALLE,DIEGO MUÑOZ-TORRERO,cp.diegomunoz-torrero.valdemoro@educa.madrid.org,911744348-699502181,40.4165,-3.70256,38.246,1,1,95,14,2,,Comunidad de Madrid
SAN SEBASTIAN,10,http://www.educa.madrid.org/ies.neilarmstrong.valdemoro,4448972.0,443190.0,RONDA,NEIL ARMSTRONG,ies.neilarmstrong.valdemoro@educa.madrid.org,639314247-918019061,40.4165,-3.70256,38.246,1,1,95,42,2,,Comunidad de Madrid
de Lituania,s/n,No hay página web,4448438.0,442740.0,GTA,EL ROBLE (PROGRAMA CASA DE NIÑOS),No hay página web,918083102,40.4165,-3.70256,38.246,1,1,95,6,2,,Comunidad de Madrid
Herencia (Casa de la Juventud),12,http://www.educa.madrid.org/eoep.valdemoro,4449026.0,441912.0,CALLE,EQUIPO GENERAL VALDEMORO,eoep.valdemoro@educa.madrid.org,,40.4165,-3.70256,38.246,1,1,95,206,2,,Comunidad de Madrid
Duque de Ahumada,s/n,http://www.educa.madrid.org/eei.ailantos.valdemoro,4449002.0,442063.0,PLAZA,AILANTOS,eei.ailantos.valdemoro@educa.madrid.org,918955900-690844271,40.4165,-3.70256,38.246,1,2,95,3,2,,Comunidad de Madrid
San José,s/n,http://www.educa.madrid.org/cn.baobab.valdemoro,4449004.0,442013.0,CALLE,BAOBAB,cn.baobab.valdemoro@educa.madrid.org,918956575,40.4165,-3.70256,38.246,1,2,95,6,2,,Comunidad de Madrid
Pizarro,,http://www.educa.madrid.org/em.valdemoro,4449479.0,442012.0,CALLE,VALDEMORO,em.valdemoro@educa.madrid.org,918018876-918099637,40.4165,-3.70256,38.246,1,2,95,185,2,,Comunidad de Madrid
Artemisa,6,http://www.educa.madrid.org/eei.losolivos.valdemoro,4448511.0,441930.0,CALLE,LOS OLIVOS,eei.losolivos.valdemoro@educa.madrid.org,918018271,40.4165,-3.70256,38.246,1,2,95,3,2,,Comunidad de Madrid
del Prado,s/n,http://www.educa.madrid.org/eei.losparaisos.valdemoro,4449304.0,443344.0,PASEO,LOS PARAISOS,eei.losparaisos.valdemoro@educa.madrid.org,918084808,40.4165,-3.70256,38.246,1,2,95,3,2,,Comunidad de Madrid
PRADO,s/n,No hay página web,4449304.0,443344.0,PASEO,LOS PARAISOS (PROGRAMA CASA DE NIÑOS),No hay página web,,40.4165,-3.70256,38.246,1,2,95,6,2,,Comunidad de Madrid
del Conde,5,http://www.sanjosevaldemoro.es,4449307.0,442265.0,PLAZA,SAN JOSE,cc.sanjose.valdemoro@educa.madrid.org,918950922,40.4165,-3.70256,38.246,2,41,95,72,2,,Comunidad de Madrid
Estrella de Elola,10,http://www.educa.madrid.org/cc.arzobispomorcillo.valdemoro,4449214.0,442239.0,CALLE,ARZOBISPO MORCILLO,cc.arzobispomorcillo.valdemoro@educa.madrid.org,918950116-918950116,40.4165,-3.70256,38.246,2,274,95,58,2,,Comunidad de Madrid
Tenerías,30,http://www.samercalasanz.es,4449795.0,442303.0,CALLE,SAMER CALASANZ,cc.samercalasanz.valdemoro@educa.madrid.org,918951130,40.4165,-3.70256,38.246,2,275,95,72,2,,Comunidad de Madrid
MAR ADRIÁTICO,5,http://www.educa.madrid.org/cc.lagomar.valdemoro,4447691.0,441734.0,AVDA,LAGOMAR,cc.lagomar.valdemoro@educa.madrid.org,918083643,40.4165,-3.70256,38.246,2,358,95,72,2,,Comunidad de Madrid
de María Curie,19-21,http://www.colegiohelicon.com,4449936.0,441421.0,CALLE,HELICON,cc.helicon.valdemoro@educa.madrid.org,918752232,40.4165,-3.70256,38.246,2,385,95,72,2,,Comunidad de Madrid
de Clara Campoamor,2,http://www.colegiovalledelmiro.es,4450850.0,441407.0,CALLE,COLEGIO VALLE DEL MIRO,cc.valledelmiro.valdemoro@educa.madrid.org,918658070,40.4165,-3.70256,38.246,2,418,95,72,2,,Comunidad de Madrid
María Zambrano,s/n,"http://www.educa.madrid.org/cc.nobelis.valdemoro,  www.colegionobelis.com",4449449.0,440568.0,CALLE,COLEGIO NOBELIS,cc.nobelis.valdemoro@educa.madrid.org,918658125-689011205,40.4165,-3.70256,38.246,2,433,95,72,2,,Comunidad de Madrid
Finca el Juncarejo,,https://www.colegiomarquesdevallejo.es/,4447827.0,442505.0,PASEO,MARQUES DE VALLEJO,marquesdevallejo@aphgc.es,918950059,40.4165,-3.70256,38.246,3,526,95,72,2,,Comunidad de Madrid
Marie Curie,19,https://www.cesurformacion.com/,4449628.0,441257.0,CALLE,CESUR OPEN HELICON,raquel.martinez@cesurformacion.com,918192018-639002326,40.4165,-3.70256,38.246,3,770,95,58,2,,Comunidad de Madrid
de Bélgica,28,https://www.escuelainfantilmibichito.com,4447819.0,442930.0,CALLE,MI BICHITO,info@mibichito.es,665454454,40.4165,-3.70256,38.246,3,790,95,8,2,,Comunidad de Madrid
Europa,100,http://www.colegiosons.es,4448342.0,442555.0,AVDA,COLEGIO DE NUESTRA SEÑORA,nsvaldemoro@planalfa.es,918080375,40.4165,-3.70256,38.246,3,814,95,72,2,,Comunidad de Madrid
Aguado,6,No hay página web,4448937.0,442033.0,CALLE,KCHETAS DE COLORES,pilar.1270@gmx.es,677548055,40.4165,-3.70256,38.246,3,834,95,8,2,,Comunidad de Madrid
del Universo,3,www.escuelainfantilcaracol.es,4448430.0,441912.0,GTA,CARACOL,micaracolcol@hotmail.com,918019356-670928588,40.4165,-3.70256,38.246,3,855,95,8,2,,Comunidad de Madrid
del Mar Mediterráneo,121,www.escuelainfantilvaldemoro.com,4447784.0,441695.0,AVDA,DOS HERMANAS,escuelainfantil2hermanas@gmail.com,918080410-690747508,40.4165,-3.70256,38.246,3,859,95,8,2,,Comunidad de Madrid
de las Amazonas,12,www.pequenajos.es,4447361.0,441352.0,GTA,PEQUEÑAJOS,tusescuelasinfantiles@hotmail.com,910819045-635263045,40.4165,-3.70256,38.246,3,1130,95,8,2,,Comunidad de Madrid
Doctor Fleming,19-21,No hay página web,4449555.0,442473.0,CALLE,CHIQUI TIN,No hay página web,918013831,40.4165,-3.70256,38.246,3,1158,95,8,2,,Comunidad de Madrid
Formentera,3,http://www.eltrenecito.es,4449375.0,443259.0,CALLE,EL TRENECITO,eltrenecito@eltrenecito.es,918951476-615929156-629434926,40.4165,-3.70256,38.246,3,1176,95,8,2,,Comunidad de Madrid
Fuentecilla,14,https://www.escuelainfantilcrecer.com,4448736.0,441844.0,CALLE,EDUCA PEKES,No hay página web,617427953,40.4165,-3.70256,38.246,3,1205,95,8,2,,Comunidad de Madrid
de Gabriela Mistral,3,www.educaqualitas.com,4450411.0,441651.0,CALLE,EDUCA SONRIS@,educasonrisas@educaqualitas.com,618681948-912848401,40.4165,-3.70256,38.246,3,1276,95,8,2,,Comunidad de Madrid
Antonio Van Der Pere,19,No hay página web,4449858.0,441493.0,CALLE,CONTANDO HASTA DIEZ,contandohastadiez@hotmail.com,637368020-637368020-637368020-637368020,40.4165,-3.70256,38.246,3,1369,95,8,2,,Comunidad de Madrid
María Zambrano,s/n,No hay página web,4449176.0,440455.0,CALLE,ACADEF EDUCACION DE PERSONAS ADULTAS,formacion.adultos@acadef.es,617398153-673480330,40.4165,-3.70256,38.246,3,1402,95,37,2,,Comunidad de Madrid
de María Moliner,32,www.eimamaestoybien.es,4450043.0,441164.0,CALLE,MAMA ESTOY BIEN II,mamaestoybien@gmail.com,911102830,40.4165,-3.70256,38.246,3,1434,95,8,2,,Comunidad de Madrid
de la Guardia Civil,10,No hay página web,4449678.0,442279.0,CALLE,MES PETITS,imaginandoaventuras@gmail.com,629098641-644754595,40.4165,-3.70256,38.246,3,1455,95,8,2,,Comunidad de Madrid
de Ágatha Christie,5,www.escuelaitaf.es,4449697.0,441159.0,CALLE,LE PETIT ITAF,info@escuelaitaf.es,670354663,40.4165,-3.70256,38.246,3,1519,95,8,2,,Comunidad de Madrid
de Alcalá (Alalpardo),27,http://www.educa.madrid.org/cp.ramonlinacero.alalpardo,4497307.0,460088.0,CALLE,RAMON LINACERO,cp.ramonlinacero.alalpardo@educa.madrid.org,916202318-916202644,40.4165,-3.70256,43.908,1,1,96,14,1,,Comunidad de Madrid
de Alcalá,25,http://www.educa.madrid.org/zcn.valdeolmos,4497348.0,460064.0,CALLE,"NORTE-10, VALDEOLMOS-ALALPARDO",zcn.valdeolmos@educa.madrid.org,916202821,40.4165,-3.70256,43.908,1,1,96,5,1,,Comunidad de Madrid
de Alcalá (Alalpardo),25,http://www.educa.madrid.org/cn.valdeolmos,4497348.0,460064.0,CALLE,ALALPARDO,cn.valdeolmos@educa.madrid.org,916202616,40.4165,-3.70256,43.908,1,2,96,6,1,,Comunidad de Madrid
Subida a la Iglesia,6,http://www.educa.madrid.org/cn.numerodos.alalpardo,4498703.0,461659.0,CALLE,VALDEOLMOS,cn.numerodos.alalpardo@educa.madrid.org,916202821,40.4165,-3.70256,43.908,1,2,96,6,1,,Comunidad de Madrid
de Alcalá (Alalpardo),23,http://www.colegioarula.com,4497454.0,460010.0,CALLE,COLEGIO ARULA,cc.arula.valdeolmos@educa.madrid.org,916205198,40.4165,-3.70256,43.908,2,415,96,72,1,,Comunidad de Madrid
Egidos,7,No hay página web,4497576.0,459843.0,CALLE,BAJO EL MAR,No hay página web,658621137,40.4165,-3.70256,43.908,3,1187,96,8,1,,Comunidad de Madrid
del Jarama,10,http://www.educa.madrid.org/cp.jesusaramburu.valdetorres,4504715.0,456338.0,CALLE,JESUS ARAMBURU,cp.jesusaramburu.valdetorres@educa.madrid.org,918472060,40.4165,-3.70256,35.598,1,1,97,70,1,,Comunidad de Madrid
del Soto,2,http://www.educa.madrid.org/cn.valdetorres,4505180.0,456542.0,CALLE,VALDETORRES DE JARAMA,cn.valdetorres@educa.madrid.org,918415910,40.4165,-3.70256,35.598,1,2,97,6,1,,Comunidad de Madrid
Miguel Cervantes,4,http://www.educa.madrid.org/cp.cervantes.valdilecha,4460413.0,474525.0,CALLE,MIGUEL DE CERVANTES,cp.cervantes.valdilecha@educa.madrid.org,918738437,40.4165,-3.70256,27.881,1,1,98,70,3,,Comunidad de Madrid
Miguel de Cervantes,2,http://www.educa.madrid.org/cn.valdilecha,4460409.0,474508.0,CALLE,VALDILECHA,cn.valdilecha@educa.madrid.org,918738551,40.4165,-3.70256,27.881,1,2,98,6,3,,Comunidad de Madrid
Miguel de Cervantes,4,http://www.educa.madrid.org/em.valdilecha,4460413.0,474525.0,CALLE,VALDILECHA,em.valdilecha@educa.madrid.org,918738381,40.4165,-3.70256,27.881,1,2,98,185,3,,Comunidad de Madrid
San Antonio,6,http://www.educa.madrid.org/cp.valdemera.velilla,4468692.0,458882.0,CALLE,VALDEMERA,cp.valdemera.velilla@educa.madrid.org,916608806-916608006,40.4165,-3.70256,37.881,1,1,99,14,3,,Comunidad de Madrid
Olivar,14,http://www.educa.madrid.org/ies.anammatute.velilla,4469090.0,458897.0,CALLE,ANA MARIA MATUTE,ies.anammatute.velilla@educa.madrid.org,916608987,40.4165,-3.70256,37.881,1,1,99,42,3,,Comunidad de Madrid
Paulonia,2,http://www.educa.madrid.org/cp.tomasyvaliente.velilla,4469512.0,458839.0,CALLE,FRANCISCO TOMAS Y VALIENTE,cp.tomasyvaliente.velilla@educa.madrid.org,916608619,40.4165,-3.70256,37.881,1,1,99,14,3,,Comunidad de Madrid
de Paz Camacho,72,http://www.educa.madrid.org/eei.elcascanueces.velilla,4469277.0,458617.0,CALLE,EL CASCANUECES,eei.elcascanueces.velilla@educa.madrid.org,916552125-619761606,40.4165,-3.70256,37.881,1,2,99,3,3,,Comunidad de Madrid
de Paz Camacho,70,http://www.educa.madrid.org/emd.velilla,4469246.0,458645.0,CALLE,VELILLA,emd.velilla@educa.madrid.org,916553313,40.4165,-3.70256,37.881,1,2,99,187,3,,Comunidad de Madrid
de Jaime Vera,12,No hay página web,4468864.0,458831.0,CALLE,PABLO GONZALEZ,tizaylapiz@outlook.es,916608349-639169592,40.4165,-3.70256,37.881,3,1032,99,8,3,,Comunidad de Madrid
Lagartijo,2,www.escuelasinfantilesvelilla.com,4468795.0,459068.0,CALLE,VELILLA,yolanda@escuelasinfantilesvelilla.com,916609649-628573586,40.4165,-3.70256,37.881,3,1040,99,8,3,,Comunidad de Madrid
de los Colegios,2,http://www.educa.madrid.org/cp.concepciongarcia.villaconejos,4438952.0,458326.0,CALLE,CONCEPCION GARCIA ROBLES,cp.concepciongarcia.villaconejos@educa.madrid.org,918938368-918938853,40.4165,-3.70256,26.498,1,1,100,14,3,,Comunidad de Madrid
de Santa Ana,1,http://www.educa.madrid.org/cn.villaconejos,4439654.0,458604.0,PASEO,LA CASITA,cn.villaconejos@educa.madrid.org,665100776,40.4165,-3.70256,26.498,1,2,100,6,3,,Comunidad de Madrid
de Francisco Cales Otero,1,http://www.educa.madrid.org/cp.poveda.villadelprado,4458881.0,389185.0,PLAZA,NUESTRA SEÑORA DE LA POVEDA,cp.poveda.villadelprado@educa.madrid.org,918620443,40.4165,-3.70256,29.439,1,1,101,14,2,,Comunidad de Madrid
Pedro de Tolosa,2,http://www.educa.madrid.org/ies.maestrojmleonet.villadelprado,4458839.0,389134.0,CALLE,MAESTRO JUAN MARIA LEONET,ies.maestrojmleonet.villadelprado@educa.madrid.org,918649088,40.4165,-3.70256,29.439,1,1,101,42,2,,Comunidad de Madrid
de Francisco Cales Otero,1,http://www.educa.madrid.org/em.villadelprado,4458881.0,389185.0,PLAZA,VILLA DEL PRADO,em.villadelprado@educa.madrid.org,918620002,40.4165,-3.70256,29.439,1,2,101,185,2,,Comunidad de Madrid
Emma González Tablada,2,http://www.educa.madrid.org/cn.liebreytortuga.villadelprado,4458970.0,389215.0,CALLE,LA LIEBRE Y LA TORTUGA,cn.liebreytortuga.villadelprado@educa.madrid.org,918620209,40.4165,-3.70256,29.439,1,2,101,6,2,,Comunidad de Madrid
Valdeláguila,s/n,http://www.educa.madrid.org/cp.gregoriocanella.villalbilla,4476464.0,476596.0,CALLE,GREGORIO CANELLA,cp.gregoriocanella.villalbilla@educa.madrid.org,918846397-627635091,40.4165,-3.70256,46.475,1,1,102,14,3,,Comunidad de Madrid
Portugal,s/n,http://www.educa.madrid.org/cp.penasalbas.villalbilla,4477615.0,469350.0,CALLE,PEÑAS ALBAS,cp.penasalbas.villalbilla@educa.madrid.org,918792234,40.4165,-3.70256,46.475,1,1,102,14,3,,Comunidad de Madrid
Salvador Dalí,8,http://www.educa.madrid.org/cp.salvadordali.villalbilla,4477571.0,470232.0,CALLE,SALVADOR DALI,cp.salvadordali.villalbilla@educa.madrid.org,918793416,40.4165,-3.70256,46.475,1,1,102,14,3,,Comunidad de Madrid
Joaquín Sorolla,s/n,http://www.educa.madrid.org/ies.donpelayo.villalbilla,4477705.0,470155.0,CALLE,DON PELAYO,ies.donpelayo.villalbilla@educa.madrid.org,918793960,40.4165,-3.70256,46.475,1,1,102,42,3,,Comunidad de Madrid
Mondéjar,29,http://www.educa.madrid.org/cn.villalbilla,4475921.0,474535.0,CALLE,MARIONETAS,cn.villalbilla@educa.madrid.org,918859502-636114524,40.4165,-3.70256,46.475,1,2,102,6,3,,Comunidad de Madrid
Dinamarca,2,http://www.educa.madrid.org/em.villalbilla,4477867.0,468669.0,AVDA,VILLALBILLA,em.villalbilla@educa.madrid.org,918792772-918859002,40.4165,-3.70256,46.475,1,2,102,185,3,,Comunidad de Madrid
Portugal,s/n,http://www.educa.madrid.org/eei.losalmendros.villalbilla,4477542.0,469411.0,CALLE,LOS ALMENDROS,eei.losalmendros.villalbilla@educa.madrid.org,918793567,40.4165,-3.70256,46.475,1,2,102,3,3,,Comunidad de Madrid
Portugal,s/n,No hay página web,4477542.0,469411.0,CALLE,LOS ALMENDROS (PROGRAMA DE CASA DE NIÑOS),No hay página web,918793567,40.4165,-3.70256,46.475,1,2,102,6,3,,Comunidad de Madrid
