direccion_via_nombre,contacto_telefono2,contacto_telefono3,direccion_numero,contacto_telefono1,contacto_web,contacto_fax,direccion_coor_y,direccion_coor_x,direccion_via_tipo,centro_nombre,contacto_telefono4,contacto_email1,id_centro_titularidad,id_centro_titular,id_municipio,id_centro_codigo,id_dat_codigo,id_direccion_codigo_postal
Federica Montseny,,,3,914853408,http://www.educa.madrid.org/cp.dulcechacon.rivas,916702214,4465202.0,456291.0,CALLE,DULCE CHACON,,cp.dulcechacon.rivas@educa.madrid.org,1,1,74,14,3,
Federica Montseny,636931139,,1,914998120,http://www.educa.madrid.org/eei.patasarriba.rivas,914998120,4465104.0,456218.0,CALLE,PATAS ARRIBA,,eei.patasarriba.rivas@educa.madrid.org,1,1,74,3,3,
de José Hierro,913012637,,86,914991147,http://www.educa.madrid.org/cp.josehierro.rivas,914991147,4466274.0,455269.0,AVDA,JOSE HIERRO,,cp.josehierro.rivas@educa.madrid.org,1,1,74,14,3,
Fernando Trueba,,,8,914996866,http://www.educa.madrid.org/cp.hanschristianandersen.rivas,914996871,4466917.0,456174.0,CALLE,HANS CHRISTIAN ANDERSEN,,cp.hanschristianandersen.rivas@educa.madrid.org,1,1,74,14,3,
Fernando Trueba,,,10,914996934,http://www.educa.madrid.org/ies.antares.rivas,914996936,4467134.0,456214.0,CALLE,ANTARES,,ies.antares.rivas@educa.madrid.org,1,1,74,42,3,
Bernardo Atxaga,682713122,,13,917518703,http://www.educa.madrid.org/cp.joseiturzaeta.rivas,917518615,4466596.0,456042.0,CALLE,JOSE ITURZAETA,,cp.joseiturzaeta.rivas@educa.madrid.org,1,1,74,14,3,
de José Hierro,,,88,914991589,http://www.educa.madrid.org/eei.elarlequin.rivas,916442764,4466305.0,455236.0,AVDA,EL ARLEQUIN,,eei.elarlequin.rivas@educa.madrid.org,1,1,74,3,3,
Fernando Trueba,,,6,914997397,http://www.educa.madrid.org/eei.nanadelacebolla.rivas,914997397,4466848.0,456308.0,CALLE,NANA DE LA CEBOLLA,,eei.nanadelacebolla.rivas@educa.madrid.org,1,1,74,3,3,
de la Tierra,683307834,,2,916665859,http://www.educa.madrid.org/cp.laluna.rivas,,4469450.0,454319.0,AVDA,LA LUNA,,cp.laluna.rivas@educa.madrid.org,1,1,74,70,3,
de Levante c/v Avda. 1º de Mayo,,,,676890355,http://www.educa.madrid.org/cp.hispanidad.rivas,,4465721.0,455934.0,AVDA,HISPANIDAD,,cp.hispanidad.rivas@educa.madrid.org,1,1,74,14,3,
de los Picos de Urbión,,,s/n,914990324,http://www.educa.madrid.org/eoep.rivas,913011837,4469367.0,455251.0,CALLE,EQUIPO GENERAL RIVAS-VACIAMADRID,,eoep.rivas@educa.madrid.org,1,1,74,206,3,
de la Constitución,,,s/n,916602730,http://www.educa.madrid.org/em.rivas,916602726,4467530.0,453496.0,PLAZA,RIVAS-VACIAMADRID,,em.rivas@educa.madrid.org,1,2,74,185,3,
Ecópolis,691241849,,1,916660550,http://www.educa.madrid.org/eei.rayuela.rivas,,4467238.0,453451.0,PLAZA,RAYUELA,,eei.rayuela.rivas@educa.madrid.org,1,2,74,3,3,
de Covibar,669783040,,4,916661927,http://www.educa.madrid.org/eei.platero.rivas,916669767,4468336.0,453171.0,AVDA,PLATERO,,eei.platero.rivas@educa.madrid.org,1,2,74,3,3,
de San Sebastián,,,1,916669782,http://www.educa.madrid.org/eei.lunalunera.rivas,916669783,4469270.0,454411.0,CALLE,LUNA LUNERA,,eei.lunalunera.rivas@educa.madrid.org,1,2,74,3,3,
del Alcalde Francisco Santero,,,4,916704207,http://www.educa.madrid.org/cn.eldragon.rivas,916704207,4464301.0,456002.0,CALLE,EL DRAGON,,cn.eldragon.rivas@educa.madrid.org,1,2,74,6,3,
Ocho de Marzo,,,1,917139700,http://www.educa.madrid.org/eei.pippilangstrump.rivas,,4469919.0,454466.0,AVDA,PIPPI LANGSTRUMP,,eei.pippilangstrump.rivas@educa.madrid.org,1,2,74,3,3,
Ocho de Marzo,917139702,,1,917139700,http://www.educa.madrid.org/www.hipatia-fuhem.es,917139701,4469907.0,454482.0,AVDA,CIUDAD EDUCATIVA MUNICIPAL HIPATIA-FUHEM,,cc.hipatiafuhem.rivas@educa.madrid.org,2,164,74,72,3,
Manuel Azaña,914998386,,14,,http://www.educa.madrid.org/cc.isabelzulueta.rivas,914998372,4465037.0,456307.0,CALLE,MARIA ISABEL ZULUETA,,cc.isabelzulueta.rivas@educa.madrid.org,2,443,74,21,3,
Mariano Fortuny,,,4,912160180,,,4466143.0,454728.0,CALLE,CENTRO DE FORMACION EN PROFESIONES BIOSANITARIAS HM HOSPITALES,,cc.hmbiosanitarias.rivas@educa.madrid.org,2,463,74,58,3,
las Trece Rosas,,,3,916016073,http://www.colegiosantamonica.es,,4469979.0,455185.0,CALLE,COLEGIO SANTA MONICA,,cc.santamonica.rivas@educa.madrid.org,2,465,74,72,3,
de los Naranjos,608066524,615514443,2,916660912,,,4468256.0,454324.0,CALLE,LANDILAN,,info@landilan.com,3,624,74,8,3,
BILBAO,,,25,916664140,,,4469167.0,454400.0,CALLE,CHIQUILIN,,tarochiquilin@yahoo.es,3,655,74,8,3,
de Junkal,,,4,914990122,http://www.luyferivas.com,914992112,4467593.0,454049.0,CALLE,LUYFERIVAS,,luyferivas@luyferivas.com,3,680,74,72,3,
de Cordoba,671504608,,1,916663903,,,4469508.0,454846.0,CALLE,CUCU-TRAS,,charocucutras@hotmail.com,3,728,74,8,3,
del Jazmín,626125802,,11,916665391,http://escuelanemomarlin.com,,4468349.0,453818.0,CALLE,NEMOMARLIN RIVAS,,rivas@escuelanemomarlin.com,3,785,74,8,3,
de los Robles,606212548,,27,916663694,,,4468626.0,454587.0,CALLE,PROJARDIN RIVAS,,rivas@projardin.es,3,823,74,8,3,
de Pablo Iglesias,645848272,,84,914998969,www.pequenosocrates.com,914998969,4466099.0,455733.0,AVDA,PEQUEÑO SOCRATES,,pequenosocrates@gmail.com,3,852,74,8,3,
del Enebro,675089565,910181106,7,675086490,,,4468817.0,455031.0,CALLE,EL VIAJE DE COMALITA,,sheilaparagesjimenez@yahoo.com,3,946,74,8,3,
de los Álamos,678864061,677286373,28,913012001,,,4467890.0,454183.0,CALLE,LOS ALAMOS,,INFO@EILOSALAMOSRIVAS.COM,3,968,74,8,3,
Pilar Bardem,697489430,682285807,98,914996047,https:/escuelainfantilpuzzlerivas.com,,4468200.0,456004.0,CALLE,PUZZLE,,rivasescuelainfantilpuzzle@gmail.com,3,1002,74,8,3,
de Junkal c/v a Los Sauces,916665857,677806402,,686460731,www.eisemillas.com,,4467857.0,453944.0,CALLE,SUPER NENES,,info@eisemillas.com,3,1129,74,8,3,
de los Astros,648565380,,s/n,914992081,http://www.escuela infantil-renacuajos.es,,4467754.0,453565.0,CALLE,LOS RENACUAJOS,,info@escuelainfantil-renacuajos.es,3,1192,74,8,3,
Gonzalo Torrente Ballester,,,1,914995067,,,4466094.0,455538.0,CALLE,MICHU,,,3,1202,74,8,3,
Geranio,615191812,,29-31,916669207,https://www.rivaskids.com/,,4467207.0,454872.0,CALLE,RIVAS KIDS,,info@rivaskids.com,3,1212,74,8,3,
de Miguel Hernández,651663606,,5,919391162,https://escuelanemomarlin.com/escuelas/escuela-infantil-rivas-almendros/,,4467617.0,453439.0,AVDA,NEMOMARLIN RIVAS ALMENDROS,,almendros@escuelanemomarlin.com,3,1264,74,8,3,
Gonzalo Torrente Ballester,914995061,,1,,,,4466094.0,455538.0,CALLE,HOLA BICHOBOLA,,info@holabichobola.com,3,1270,74,8,3,
del Río Manzanares,685184179,,25,916665885,http://www.centrovida.es ,914373039,4468700.0,454335.0,CALLE,CENTRO VIDA,,info@centrovida.es,3,1338,74,8,3,
Fernando Trueba,630512124,,49,917519351,,,4467162.0,456183.0,CALLE,COLORES,,veronicapueyo1987@gmail.com,3,1380,74,8,3,
de la Técnica,663225233,,43,911261550,www.escuelainfantilpikekos.com,,4465814.0,454641.0,AVDA,PIKEKOS,,Eipikekos@gmail.com,3,1452,74,8,3,
Elisadero,,,25,918998313,http://www.educa.madrid.org/cp.navahonda.robledo,,4483807.0,395465.0,CALLE,NUESTRA SEÑORA DE NAVAHONDA,,cp.navahonda.robledo@educa.madrid.org,1,1,75,14,4,
M-512 (Navas del Rey),,,9,918998248,http://www.educa.madrid.org/zcn.robledo,,4483654.0,394903.0,CTRA,"OESTE-4, ROBLEDO DE CHAVELA",,zcn.robledo@educa.madrid.org,1,1,75,5,4,
Elisadero,,,28,918981528,http://www.educa.madrid.org/ies.sabinofernandezcampo.robledo,918995876,4483846.0,395352.0,CALLE,SABINO FERNANDEZ CAMPO,,ies.sabinofernandezcampo.robledo@educa.madrid.org,1,1,75,42,4,
M-512 (Navas del Rey),,,9,918998248,http://www.educa.madrid.org/cn.elparque.robledo,918998590,4483654.0,394903.0,CTRA,EL PARQUE,,cn.elparque.robledo@educa.madrid.org,1,2,75,6,4,
de España,918991526,,1,918995961,http://www.educa.madrid.org/em.robledo,918998545,4484083.0,395081.0,PLAZA,ROBLEDO DE CHAVELA,,em.robledo@educa.madrid.org,1,2,75,185,4,
Colegios,,,2,916300299,http://www.educa.madrid.org/cp.sanjose.lasrozas,916301456,4489664.0,424894.0,CALLE,SAN JOSE,,cp.sanjose.lasrozas@educa.madrid.org,1,1,76,14,4,
Real,,,52,916374006,http://www.educa.madrid.org/ies.uno.lasrozas,916374323,4482429.0,426438.0,CALLE,LAS ROZAS I,,ies.uno.lasrozas@educa.madrid.org,1,1,76,42,4,
del Pinar,,,2,916372147,http://www.educa.madrid.org/cp.sanmiguel.lasrozas,916378078,4483114.0,426163.0,PASEO,SAN MIGUEL,,cp.sanmiguel.lasrozas@educa.madrid.org,1,1,76,14,4,
de San Francisco,608981233,,19,916371296,http://www.educa.madrid.org/cp.vicentealeixandre.lasrozas,917105409,4482786.0,426305.0,CUSTA,VICENTE ALEIXANDRE,,cp.vicentealeixandre.lasrozas@educa.madrid.org,1,1,76,14,4,
de España,,,1,916393365,http://www.educa.madrid.org/cp.fernandodelosrios.lasrozas,916346508,4481961.0,426332.0,AVDA,FERNANDO DE LOS RIOS,,cp.fernandodelosrios.lasrozas@educa.madrid.org,1,1,76,14,4,
de España,916393600,,141,916393511,http://www.educa.madrid.org/ies.burgoiecheverria.lasrozas,916344923,4482324.0,425171.0,AVDA,EL BURGO-IGNACIO ECHEVERRÍA,,ies.burgoiecheverria.lasrozas@educa.madrid.org,1,1,76,42,4,
Camino del Caño,,,2,916361936,http://www.educa.madrid.org/eoi.lasrozas.lasrozas,916361066,4483125.0,425636.0,AVDA,E.O.I. DE LAS ROZAS DE MADRID,,eoi.lasrozas.lasrozas@educa.madrid.org,1,1,76,80,4,
Esparta,916315744,,54,916318490,http://www.educa.madrid.org/cp.losjarales.lasrozas,916318490,4485836.0,423397.0,AVDA,LOS JARALES-MONTERROZAS,,cp.losjarales.lasrozas@educa.madrid.org,1,1,76,14,4,
de Atenas,,,45bis,916319487,http://www.educa.madrid.org/ies.carmenconde.lasrozas,916317252,4487022.0,422869.0,AVDA,CARMEN CONDE,,ies.carmenconde.lasrozas@educa.madrid.org,1,1,76,42,4,
Doctor Toledo,,,44,916377064,http://www.educa.madrid.org/cepa.lasrozas,917105499,4483110.0,426308.0,AVDA,LAS ROZAS,,cepa.lasrozas@educa.madrid.org,1,1,76,31,4,
Gimnasio,,,1,916304199,http://www.educa.madrid.org/ies.garcialorca.lasrozas,916302479,4489337.0,423904.0,CALLE,FEDERICO GARCIA LORCA,,ies.garcialorca.lasrozas@educa.madrid.org,1,1,76,42,4,
Ramón y Cajal,,,3,916403725,http://www.educa.madrid.org/cp.laencina.lasrozas,916403996,4485739.0,423401.0,CALLE,LA ENCINA,,cp.laencina.lasrozas@educa.madrid.org,1,1,76,14,4,
de la Coruña,,,70,916360291,http://www.educa.madrid.org/cp.sigloveintiuno.lasrozas,916360291,4482503.0,426540.0,CTRA,SIGLO XXI,,cp.sigloveintiuno.lasrozas@educa.madrid.org,1,1,76,14,4,
Esparta,650802537,,56,916402419,http://www.educa.madrid.org/cpee.monteabantos.lasrozas,916402419,4485967.0,423570.0,AVDA,MONTE ABANTOS,,cpee.monteabantos.lasrozas@educa.madrid.org,1,1,76,20,4,
de Atenas,916030938,,s/n,916030099,http://www.educa.madrid.org/cp.elcantizal.lasrozas,916317527,4485759.0,421852.0,AVDA,EL CANTIZAL,,cp.elcantizal.lasrozas@educa.madrid.org,1,1,76,70,4,
Perales,695273235,,s/n,916315147,http://www.educa.madrid.org/cp.losolivos.lasrozas,916315840,4486670.0,422051.0,CMNO,LOS OLIVOS,,cp.losolivos.lasrozas@educa.madrid.org,1,1,76,14,4,
de Atenas,692809468,,48B,916315884,http://www.educa.madrid.org/cp.vargasllosa.lasrozas,916314960,4486653.0,422393.0,AVDA,MARIO VARGAS LLOSA,,cp.vargasllosa.lasrozas@educa.madrid.org,1,1,76,14,4,
Castillo de Atienza,679450550,,4,916365929,http://www.educa.madrid.org/eei.aserrinaserran.lasrozas,916365929,4484544.0,424323.0,CALLE,ASERRIN ASERRAN,,eei.aserrinaserran.lasrozas@educa.madrid.org,1,1,76,3,4,
Camilo José Cela,618775719,,24,911733737,http://www.educa.madrid.org/ies.josegarcianieto.lasrozas,911731120,4486330.0,424417.0,CALLE,JOSE GARCIA NIETO,,ies.josegarcianieto.lasrozas@educa.madrid.org,1,1,76,42,4,
Perales,,,s/n,916403970,http://www.educa.madrid.org/eoep.lasrozas,916403974,4486614.0,422043.0,CMNO,EQUIPO GENERAL DE LAS ROZAS,,eoep.lasrozas@educa.madrid.org,1,1,76,206,4,
Camino del Caño,,,2,916409880,http://www.educa.madrid.org/emd.joaquinrodrigo.lasrozas,916409919,4483134.0,425646.0,AVDA,JOAQUIN RODRIGO,,emd.joaquinrodrigo.lasrozas@educa.madrid.org,1,2,76,187,4,
de España,,,229,916345786,http://www.educa.madrid.org/eei.laciguenamaria.lasrozas,916345786,4482664.0,424887.0,AVDA,LA CIGÜEÑA MARIA,,eei.laciguenamaria.lasrozas@educa.madrid.org,1,2,76,3,4,
Ramón y Cajal,689657209,,5,916405552,http://www.educa.madrid.org/eei.juanramonjimenez.lasrozas,,4485753.0,423417.0,CALLE,JUAN RAMON JIMENEZ,,eei.juanramonjimenez.lasrozas@educa.madrid.org,1,2,76,3,4,
de San Juan Bautista c/v Cerro de la Paloma,,,,626419196,http://www.educa.madrid.org/eei.lamarazuela.lasrozas,,4482987.0,426825.0,CALLE,LA MARAZUELA,,eei.lamarazuela.lasrozas@educa.madrid.org,1,2,76,3,4,
de las Rozas-Majadahonda,916392748,,4,916392747,http://www.educa.madrid.org/cc.cristorey.lasrozas,,4482022.0,426435.0,CTRA,CRISTO REY,,cc.cristorey.lasrozas@educa.madrid.org,2,68,76,72,4,
Camino Real,916301500,,3,916303733,http://www.colegioberriz.com,916309042,4487760.0,420288.0,CALLE,FUNDACION COLEGIO BERRIZ,,cc.berrizveracruz.lasrozas@educa.madrid.org,2,263,76,72,4,
de la Madre María Dolores Segarra,916407153,,1,916376661,http://www.educa.madrid.org/cc.santamaria.lasrozas,,4482028.0,426954.0,CALLE,SANTA MARIA DE LAS ROZAS,,cc.santamaria.lasrozas@educa.madrid.org,2,264,76,72,4,
Esparta,,,6,916316253,http://www.educa.madrid.org/cc.zola.lasrozas,916316158,4485066.0,422548.0,AVDA,ZOLA-ROZAS,,cc.zola.lasrozas@educa.madrid.org,2,327,76,72,4,
Esparta,,,6,916316253,,,4485086.0,422588.0,AVDA,CENTRO DEPORTIVO ZOLA,,secretaria@colegioszola.es,3,327,76,220,4,
Playa del Sardinero,916302914,,1,916302641,http://www.colegio-puntagalea.com,916302955,4487736.0,423783.0,CALLE,CENTRO EDUCATIVO PUNTA GALEA,,cc.puntagalea.lasrozas@educa.madrid.org,2,329,76,72,4,
Clara Campoamor,917861347,,1,916408923,https://www.gsdeducacion.com/ ,916376382,4483875.0,425311.0,CALLE,GSD LAS ROZAS,,cc.gredossd.lasrozas@educa.madrid.org,2,408,76,72,4,
Sacre,,,2,916303494,www.logosinternationalschool.es,916303600,4487814.0,420170.0,CALLE,INSTITUCION EDUCATIVA LOGOS,,colegio@colegiologos.com,3,523,76,73,4,
del Pardo,916300213,,s/n,916300563,http://www.colegiolospenascales.com,,4490710.0,423741.0,AVDA,LOS PEÑASCALES,,contacto@colegiolospenascales.com,3,540,76,72,4,
Andraitx (Urbanización Parque Rozas),916319679,,1,690056228,http://www.orvalle.es,916319676,4487310.0,423719.0,AVDA,ORVALLE,,orvalle@orvalle.es,3,553,76,72,4,
de la Coruña,,,"k21,3",916375287,https://www.escuelamicael.com/,916360957,4485413.0,425269.0,CTRA,ESCUELA LIBRE MICAEL,,direccion@escuelalibremicael.com,3,554,76,72,4,
Panamá,699400497,,2,910536356,https://escuelalittleduck.com,,4488237.0,423723.0,CALLE,LITTLE DUCK,,administracion@escuelalittleduck.com,3,616,76,8,4,
Vía Servicio Ctra de la Coruña,661440409,,k 19,916361919,www.colegioeuropeodemadrid.com,,4487212.0,424815.0,CTRA,COLEGIO EUROPEO DE MADRID INFANTIL,,secretariacem@educacem.com,3,617,76,4,4,
de la Coruña,,,k.19,916361919,http://www.colegioeuropeodemadrid.com/,916361890,4487890.0,424754.0,CTRA,COLEGIO EUROPEO DE MADRID,,daniela@educacem.com,3,617,76,73,4,
Sierra Morena,669920340,916303233,41,916303232,http://www.colegiobalder.com/,916303232,4489335.0,423470.0,CALLE,CENTRO ESCOLAR BALDER,,info@colegiobalder.com,3,634,76,72,4,
"Epidauro, 53 bis IV",,,,916318823,http://www.escuelainfantilcabas.edu.es,,4485926.0,423235.0,CALLE,CABAS,,contacto@cabas.org,3,657,76,4,4,
Adolfo Pérez Esquivel,622625263,,3,916404176,,,4486557.0,424486.0,CALLE,NEMOMARLIN LAS ROZAS,,lasrozas@escuelanemomarlin.com,3,699,76,8,4,
Monte Urgull (Urbanización Las Matas),675554454,637490365,6,916304447,www.eicolores.com,,4489876.0,423445.0,CALLE,COLORES,,info@eicolores.com,3,773,76,4,4,
Peguerinos,646154039,,4,916388825,,,4481967.0,426683.0,CALLE,YELLOWSTONE,,escuelainfantilyellowstone@gmail.com,3,775,76,8,4,
Comunidad de Valencia,616474895,,7,916393383,http://www.escuelacrios.es,,4482235.0,425315.0,CALLE,CRIOS,,info@escuelacrios.es,3,786,76,8,4,
Juníperos,,,6,916031806,,916303600,4485874.0,421248.0,CALLE,LOGOS B,,nursery@colegiologos.com,3,888,76,4,4,
de Arenalón,625445797,,2,916375933,www.educamundo.es,,4482767.0,426788.0,CALLE,EDUCAMUNDO,,educamundo@hotmail.com,3,893,76,8,4,
Ramón y Cajal,,,s/n,914959800,,914959801,4486173.0,423808.0,CALLE,CIUDAD DEL FUTBOL,,ocallejo@rfef.es,3,916,76,220,4,
de Atenas,636099965,916030381,s/n,636099965,www.monterozas06.com,,4485791.0,421869.0,AVDA,MONTERROZAS 06,,villamariadolores@gmail.com,3,923,76,4,4,
Gerona,,,13,,,,4490534.0,424919.0,CALLE,LA CASITA DEL FAROL,,,3,930,76,8,4,
de la Coruña,607356011,,51,916376972,http://www.escuelaalegria.com/,916376972,4483906.0,425838.0,CTRA,ALEGRIA,,,3,1005,76,8,4,
Tebas,916317115,,11,619071798,www.escuelainfantilparchis.es,,4485945.0,422333.0,CALLE,PARCHIS,,info@escuelainfantilparchis.es,3,1110,76,8,4,
de López Santos,607489907,,1,916409077,http://www.britishprinceschool.com,,4481792.0,427254.0,CALLE,BRITISH PRINCE SCHOOL (BRITANICO),,info@britishprinceschool.com,3,1113,76,94,4,
de España,,,141,916344301,,,4482324.0,425171.0,AVDA,CENTRO DE FORMACION DE ESQUI MADRILEÑO,,info@tecnicoesquimadrid.com,3,1157,76,220,4,
Juan Ramón Jiménez,,,2,621251446,www.escuelachiquitin.com,,4485497.0,424043.0,CALLE,CHIQUI TIN LAS ROZAS,,lasrozas@chiquitin.es,3,1248,76,8,4,
de Atenas,674307788,674307788,73,916379888,http://www.pequeñosastronautas.com,,4485784.0,421913.0,AVDA,PEQUEÑOS ASTRONAUTAS,674307788,infoastronautas@gmail.com,3,1294,76,8,4,
"Playa de Liencres,complejo Europa Empresarial",,,2DUPL,916402811,https://www.u-tad.com/,,4487907.0,424342.0,CALLE,U-TAD CENTRO PROFESIONAL DE TECNOLOGIA Y ARTE DIGITAL,,centro.profesional@u-tad.com,3,1307,76,58,4,
Playa de Liencres,,,2 bis,916402811,https://www.u-tad.com/,,4487907.0,424342.0,CALLE,CENTRO U-TAD DE ENSEÑANZAS ARTISTICAS PROFESIONALES,,centro.profesional@u-tad.com,3,1307,76,104,4,
de Monterrey,910583886,636553825,1,910609844,https://qfpformacionprofesional.es/,,4481829.0,427012.0,CALLE,QFP FORMACION PROFESIONAL,,secretarialasrozas@qualitasfp.com,3,1347,76,58,4,
Salónica,620077231,,43,681285932,www.escuelalullaby.es,,4485862.0,422577.0,CALLE,LULLABY,,info@escuelalullaby.es,3,1365,76,8,4,
Salónica,669080894,,4,916314100,,,4486463.0,422110.0,CALLE,BRITISH SCHOOL LAS ROZAS,,info@britishschoollasrozas.com,3,1420,76,8,4,
de Monterrey,675928179,918663044,1,679725215,www.sidfor.es,,4486171.0,424585.0,CALLE,AULA DE ENSEÑANZAS DEPORTIVAS SIDFOR,,direccion@sidfor.es,3,1446,76,220,4,
Micenas,681249780,,143,918337505,www.escuelacaperucitarosa.com,,4485957.0,422953.0,CALLE,ESCUELA CAPERUCITA ROSA,,escuelacaperucitarosa@gmail.com,3,1464,76,8,4,
Jacinto Benavente,,,4,916744336,https://pro2fp.es/,,4486020.0,424445.0,CALLE,PARQUE EMPRESARIAL LAS ROZAS,,direccion@pro2fp.es,3,1607,76,58,4,
Extremadura,918435810,,2,918418643,http://www.educa.madrid.org/cp.navalazarza.sanagustin,918435129,4503773.0,448065.0,CALLE,VIRGEN DE NAVALAZARZA,,cp.navalazarza.sanagustin@educa.madrid.org,1,1,77,14,1,
de Félix Rodríguez de la Fuente,918487120,,s/n,918419346,http://www.educa.madrid.org/ies.sanagustin.sanagustin,918419927,4503321.0,447673.0,AVDA,SAN AGUSTIN DE GUADALIX,,ies.sanagustin.sanagustin@educa.madrid.org,1,1,77,42,1,
Alcalde Lorenzo Ginés Brandin,,,s/n,918489692,http://www.educa.madrid.org/cp.infantaleonor.sanagustin,918489693,4503914.0,447766.0,AVDA,INFANTA LEONOR,,cp.infantaleonor.sanagustin@educa.madrid.org,1,1,77,14,1,
Maestro Fernando Alegría,,,2,918418628,http://www.educa.madrid.org/eei.trinidadruiz.sanagustin,918418628,4503525.0,448063.0,CALLE,TRINIDAD RUIZ,,eei.trinidadruiz.sanagustin@educa.madrid.org,1,2,77,3,1,
de la Constitución,,,8,918418002,http://www.educa.madrid.org/emd.sanagustin,918418493,4503244.0,447912.0,PLAZA,SAN AGUSTIN DE GUADALIX,,emd.sanagustin@educa.madrid.org,1,9,77,187,1,
Clara Campoamor c/v Dámaso Alonso,918419431,,,,http://www.escuelainfantilmamen.es,,4503063.0,447428.0,CALLE,MAMEN I,,info@escuelainfantilmamen.com,3,1159,77,8,1,
de Luis Cernuda (Urbanización El Rocío),649865571,,18,918435955,http://www.escuelainfantilsanagustin.es,,4503113.0,447711.0,CALLE,MI CASITA,,micasita@escuelainfantilsanagustin.es,3,1191,77,8,1,
de la Reguera,667957739,,3,620737282,http://www.escuelainfantilalegria.com,,4503179.0,447807.0,CALLE,ALEGRIA,,info@escuelainfantilalegria.com,3,1340,77,8,1,
de Irún,916739507,,18,916731104,http://www.educa.madrid.org/ies.vegadeljarama.sanfernando,916693092,4474892.0,455106.0,AVDA,VEGA DEL JARAMA,,ies.vegadeljarama.sanfernando@educa.madrid.org,1,1,78,42,3,
Mejorada,,,s/n,916721132,http://www.educa.madrid.org/cp.villarpalasi.sanfernando,916693061,4474167.0,455453.0,CTRA,VILLAR PALASI,,cp.villarpalasi.sanfernando@educa.madrid.org,1,1,78,14,3,
Vitoria,,,s/n,916721138,http://www.educa.madrid.org/cp.ciudadesunidas.sanfernando,916721138,4474540.0,455428.0,CALLE,CIUDADES UNIDAS,,cp.ciudadesunidas.sanfernando@educa.madrid.org,1,1,78,14,3,
de Nazario Calonge,,,s/n,916738928,http://www.educa.madrid.org/cp.elolivar.sanfernando,910187126,4475243.0,455488.0,CALLE,EL OLIVAR,,cp.elolivar.sanfernando@educa.madrid.org,1,1,78,14,3,
Rafael Sánchez Ferlosio,618554273,,17,916734510,http://www.educa.madrid.org/cp.miguelhernandez.sanfernando,916733469,4475157.0,455409.0,CALLE,MIGUEL HERNANDEZ,,cp.miguelhernandez.sanfernando@educa.madrid.org,1,1,78,14,3,
Rafael Sánchez Ferlosio,,,3,660165165,http://www.educa.madrid.org/cepa.sanfernandodehenares,916712603,4475474.0,455258.0,CALLE,SAN FERNANDO DE HENARES,,cepa.sanfernandodehenares@educa.madrid.org,1,1,78,31,3,
de Irún,,,s/n,916730241,http://www.educa.madrid.org/ies.reyfernando.sanfernando,916741584,4474956.0,455141.0,AVDA,REY FERNANDO VI,,ies.reyfernando.sanfernando@educa.madrid.org,1,1,78,42,3,
de Algorta,,,s/n,916736531,http://www.educa.madrid.org/cp.tiernogalvan.sanfernando,916738816,4474321.0,455465.0,AVDA,ENRIQUE TIERNO GALVAN,,cp.tiernogalvan.sanfernando@educa.madrid.org,1,1,78,14,3,
Jean Paul Sartre,916699400,,s/n,916723539,http://www.educa.madrid.org/ies.jaimeferran.sanfernando,916698517,4473919.0,455798.0,AVDA,JAIME FERRAN CLUA,,ies.jaimeferran.sanfernando@educa.madrid.org,1,1,78,42,3,
de Ramón y Cajal,,,9,916742336,http://www.educa.madrid.org/cp.eljarama.sanfernando,916742341,4475223.0,454583.0,CALLE,EL JARAMA,,cp.eljarama.sanfernando@educa.madrid.org,1,1,78,14,3,
Gustavo Adolfo Bécquer,,,s/n,916690204,http://www.educa.madrid.org/eei.eltambor.sanfernando,916737699,4475603.0,455224.0,CALLE,EL TAMBOR,,eei.eltambor.sanfernando@educa.madrid.org,1,1,78,3,3,
de Guernica,,,s/n,916695525,http://www.educa.madrid.org/cp.guernica.sanfernando,916738741,4474779.0,455595.0,PLAZA,GUERNICA,,cp.guernica.sanfernando@educa.madrid.org,1,1,78,14,3,
de la Solana,,,s/n,916734343,http://www.educa.madrid.org/zcn.sanfernando,,4474648.0,454750.0,CALLE,"ESTE-7, SAN FERNANDO DE HENARES",,zcn.sanfernando@educa.madrid.org,1,1,78,5,3,
